tweet,index
Rio amplia campanha de vacinação contra a variante XBB da Covid-19.https://t.co/JdgmgIGpz2,7345
"🏙️GDF amplia vacinação contra gripe com chegada dos dias mais friosCom o objetivo de aumentar a cobertura vacinal, o GDF ampliou a imunização contra a doença para toda a população a partir dos seis meses de idade.https://t.co/3FNChVjU7y",7347
"Operação em São Leopoldo acolhe 60 pessoas em situação de rua e mobiliza equipe de apoio e cuidado➡️Durante o dia, os acolhidos receberam alimentação, roupas de inverno, banho quente, atendimento odontológico e vacinação contra doenças sazonaishttps://t.co/oTvM3G9W2Q",7348
"Dia D de vacinação contra a influenza será realizado, neste sábado (10), no MA; veja locais de imunização https://t.co/8V6NGxbgOl #g1 #g1ma",7358
Itapetininga terá vacinação contra gripe neste sábado https://t.co/Y1DwQPtqVU #g1 #Itapetininga,7360
A campanha de vacinação contra a gripe começa nesta segunda-feira (25) em todos os municípios do Paraná. Pessoas... https://t.co/DTqYUO2DXi,7364
💉 Dia D de vacinação contra a gripe em cidades do Centro-Oeste mineiro &gt;&gt; https://t.co/OxRHVjqs0s https://t.co/OxRHVjqs0s#g1 #g1centrooeste,7409
RT @BrunnoMeloCBN: URGENTE 🚨 A @secsaudedf acaba de anunciar a vacinação contra dengue para crianças e adolescentes de 10 a 14 anos. A imu…,7426
Saúde realiza Dia D de vacinação contra a gripe neste sábadohttps://t.co/jQBTO7gOmM https://t.co/830YJKEokD,7432
Dia D de vacinação contra a dengue acontece neste sábado em oito municípios de Sergipe https://t.co/aYfzF1BcKC #g1 #g1se https://t.co/2aMCswps8k,7440
"💉⏳O RITMO DA VACINAÇÃO EM AL O último boletim do Observatório da Covid-19, da @UfalOficial, atesta que se for mantido o ritmo de vacinação da última semana epidemiológica, a vacinação da população adulta do estado só será concluída em março de 2022. https://t.co/sWTavL2t5P",7486
"Abriu campanha de vacinação no barreiro e fico chocado com o comentário dessa lenda, ta pronta pra ser vila da novela das 9 https://t.co/rSZEwRDCJT",7509
Maceió: segunda etapa da Campanha de vacinação antirrábica acontece neste sábado (9)#CBNmaceió #cbnmaceió #Alagoas #Jornalismo #notícia #vacinação #antirrábica # campanha #gato #cachorro #pets https://t.co/7kTrgLYAmo,7544
Dia D de vacinação contra gripe mobiliza Goiânia e Aparecida neste sábado - Leia no Diário de Goiás: Conteúdo de verdade com jornalismo profissional https://t.co/K4Re5eMEE4,7546
Vacinação contra a gripe é liberada para toda população no RS #g1RS https://t.co/Wd57dhZbvJ,7552
"É necessário levar carteira de trabalho física ou digital, RG, CPF, comprovante de residência, escolaridade e de vacinação contra Covid-19, além dos documentos específicos exigidos para cada vaga.➡️ https://t.co/FgL6jiNzVj #g1 #g1ba",7555
#Saúde: Dia D de vacinação em Porto Alegre é transferido para 24 de maiohttps://t.co/qH8eHSEk26,7562
População se mobiliza em força-tarefa para vacinação contra a gripe em BHO imunizante está disponível para pessoas a partir de seis meses de idadehttps://t.co/XtWheLc1Hi,7570
Campanha de vacinação contra a gripe para grupos prioritários termina no sábado; confira as unidades #g1AM https://t.co/j8IzCGGMc7,7607
INCIDÊNCIA DE DOENÇAS RESPIRATÓRIAS EM CURITIBA OBRIGA SAÚDE A INTENSIFICAR AÇÕES DE VACINAÇÃO FORA DAS UBSO aumento da incidência de doenças respiratórias provocadas pela gripe em Curitiba tem preocupado as autoridades de Saúde na capital paranaense.https://t.co/OaKzeyVQZZ,7633
DF reabre agendamento de vacinação contra Covid-19 de pessoas com 50 a 59 anoshttps://t.co/wHf0KNi5Sa,7637
Falta de doses: Porto Alegre suspende vacinação contra a dengue em meio a situação de emergência em saúde pública https://t.co/k7RuoQe2dg #g1RS https://t.co/m59RL1lHIB,7654
💉Governo de São Paulo promove Dia D de vacinação contra gripe neste sábado https://t.co/WBBqAfHLc9,7661
População de Maceió terá novo ponto de vacinação no Parque Shopping - https://t.co/UnTyRE06MA - @ExtraAlagoas https://t.co/CQvbePhQXc,7673
Paraíba amplia vacinação contra Influenza para toda a população a partir de 6 meses de idade https://t.co/eg86L74Xln,7682
Governo vai investir R$ 150 milhões em vacinação nas escolasDoses serão distribuídas para crianças e adolescentes de até 15 anos de idade em todo o território nacionalhttps://t.co/pl2d50BYtT,7701
Vacinação contra a Covid-19 deve fazer parte do calendário do Rio. https://t.co/CkziBqaNlP,7724
"Com o avanço do processo de vacinação contra a Covid-19 e a diminuição no número de novos casos confirmados da doença nos últimos 30 dias em Manaus, o prefeito David Almeida, anunciou que estuda a reabertura da praia da Ponta Negra aos sábadoshttps://t.co/sGnmPpOtYe",7747
"#Saúde A vacinação em Vitória é realizada durante todos os dias da semana, aos sábados e feriados, nas salas de vacinação do município, seja por agendamento ou por demanda espontânea.Leia mais: https://t.co/J9G4jOmpvz https://t.co/WMPPIjmgQL",7748
"LEIA NA EDIÇÃO DESTA QUINTA-FEIRA, 27 DE MARÇO▶ Campanha de vacinação da gripe espera imunizar 90% dos grupos prioritários▶ Porco Moura▶ Arte circenseAcesse https://t.co/3xEgwGHTGu https://t.co/9t6B1KJ8vz",7749
Ponto de vacinação no Parque Shopping funciona até o dia 30 de maio - Jornal Extra de Alagoas https://t.co/e7uxxnmPCW via @ExtraAlagoas,7751
Vacinação contra a Covid-19 começa para idosos com 70 anos ou mais no Rio nesta segunda-feira https://t.co/EI8CNXbcKn https://t.co/ty4agsxNpY,7752
Vacinação contra a gripe é ampliada para toda a população acima de seis meses no Estado de SP https://t.co/zv5YHFrcdg #MeiaHora,7754
COVID-19: Entenda como fica a vacinação por idade e grupo prioritário - Rondoniaovivo https://t.co/if7YsAt7bA,7765
"Indiciado, inelegível e insalvável!O ex-presidente Bolsonaro sofreu mais uma derrota no STF. Carmem Lúcia negou um pedido de anulação da investigação sobre a fraude no cartão de vacinação de Bolsonaro e de sua filha. A prisão de Bolsonaro tá cada dia mais próxima.",7780
"Sexta tem mais uma edição da Caravana do Cuidar, dessa vez no Castelo Branco, das 8h às 12h, em frente à USF Santa Clara. É cidadania chegando perto de quem mais precisa. 🚐❤️Vai ter atendimento de saúde, assistência social, orientação jurídica, serviços de beleza, vacinação e… https://t.co/mBfYELQtCi",7781
"Na Comissão de Assuntos Sociais (CAS) do Senado, tivemos uma Audiência Pública com a Ministra da Saúde Nísia Trindade, onde pude defender a importância da ciência e da responsabilidade no enfrentamento dos desafios em saúde pública. A ciência e a vacinação são nossas melhores… https://t.co/4s94p3iXvk https://t.co/OJxvlp9V8U",7791
Você está com a carteira de vacinação dos seus filhos atualizada?Apresentei um projeto que garante meio período de abono aos pais ou responsáveis que necessitam acompanhar seus filhos para receberem vacinas. A medida é essencial para promover a saúde e o bem-estar das crianças.,7792
"Tomei a vacina contra a gripe no USF do Bongi, no Recife. Agora, a vacinação está liberada para toda a população a partir de 6 meses de idade. Cada dose é um ato de amor coletivo porque ajuda a gente a se proteger e a proteger os outros.❤️  Viva o SUS! https://t.co/UbQ48qF8yQ",7801
"Obrigado, @LulaOficial , por atender ao nosso pedido e enviar 14 mil doses da vacina contra a dengue para Sergipe, reforçando seu compromisso com a saúde da população. A vacinação é essencial para prevenir complicações mais graves dessa doença e, através dela, salvaremos vidas! https://t.co/nohv5M44pL",7817
"Durante o debate, questionei a candidata adversária, que afirma ser vacinada, mas propaga desinformação contra a vacinação da Covid-19.Nós trabalhamos intensamente durante a pandemia de Covid-19. Ninguém ficou sem atendimento!#Eduardo55 #EduardoPimentel #Curitiba https://t.co/A0eT1MNQLE",7835
"Os moradores atingidos pelo crime da Braskem precisavam e nós fizemos mais uma Arena Vida Nova nas Grotas, dessa vez no Flexal de Baixo. ✅️ Levamos serviços de saúde, apoio psicológico, emissão de documentos, corte de cabelo, vacinação e testes rápidos em animais, e muito +! https://t.co/sccMg6IQkP",7836
"💉 Vacinação bivalente contra a Covid-19 aberta para a turma dos 70+, e a gente tá como? 👕 Com a roupa de ir, é claro. https://t.co/kGMbYMsaR7",7840
"✨🚑 A carreta da saúde do #PorTodasElas está em Ananindeua, no bairro de Águas Lindas, no Campo Diamante Negro, com consultas, mamografia, ultrassonografia, vacinação e muito mais. Até amanhã, dia 24, vamos levar mais saúde e dignidade para quem mais precisa, porque se cuidar + https://t.co/ionuhAVObx",7843
"Lugar de vacina é no braço das pessoas. Por isso no meu governo vamos retomar com prioridade as campanhas de vacinação, prevenindo doenças e levando mais saúde para todas as famílias. #DebateCBN #GrupoRCN #CorreioDoEstado #riedel45 #ms #onovoquedáresultado",7844
"Vacinar é uma medida essencial de saúde pública. A partir da próxima segunda-feira (19), o Governo do Distrito Federal amplia a vacinação contra a gripe para toda a população.A imunização reduz infecções respiratórias, previne internações e contribui para o equilíbrio dos https://t.co/rjfqzJd91Q",7851
"@DelfinoTuito Compensa mais dar caldo de galinha, mel, própolis, dipirona e manter a caderneta de vacinação em dia.Pra doença com remissão temporal? Não dá outra.",7856
"Está a chegar mais uma campanha nacional de vacinação contra a pólio!De 2 a 6 de Junho, o @SaudeMisau realizará a vacinação de todas as crianças menores de 10 anos, em todas as provincias do país.Não deixe a sua criança de fora! #EndPolio https://t.co/OuA6lZ4VCr",7891
RT @AfpChecamos: 💉 Chelsea Clinton defendeu a vacinação forçada para crianças dos Estados Unidos?❌ Não. A alegação viralizada nas redes d…,7952
"Vai até o dia 30 a segunda parte da campanha de vacinação contra o Sarampo. Agora é a vez dos jovens entre 20 e 29 anos se imunizarem. A vacina está disponível nos 152 centros de saúde da capital. Minas Gerais tem 99 casos confirmados da doença, a maioria registrada em BH. https://t.co/dE6VOgPnSV",7960
💉 Vacinação contra a dengue é ampliada para adolescentes em 17 cidades do Amazonas; veja lista #g1AM  https://t.co/rBPsPLGWNU,7980
Curitiba libera vacinação contra gripe para população a partir de 6 meses de idade; veja locais de aplicação #g1 #g1prhttps://t.co/RP9JFhjSNB,7983
"Na entrevista do dia, Denise Campos de Toledo conversa com Esper Kallás, médico infectologista, diretor do Instituto Butantan, sobre a aprovação da vacina contra Chikungunya, a vacinação contra dengue e a experiência do combate à covid. https://t.co/nILfm9y09f",7993
"Secretaria de Saúde alerta para aumento de casos de Covid-19 no estado e o #JA2 traz todos os detalhes sobre a vacinação, que é a melhor maneira de frear a doença. Hoje, a partir das 19h. https://t.co/7mOXSucPqt",8017
"SAÚDE NA ESCOLA | Governo anuncia programa de vacinação em escolas públicas do Brasil entre os dias 14 e 25 de abril. 💉Confira todas as vacinas disponíveis para crianças e adolescentes, e a novidade da Caderneta de Saúde da Criança, disponível pelo aplicativo Meu SUS. https://t.co/MqJSjpyf1w",8020
"A Prefeitura de Olinda, em uma ação conjunta das Secretarias de Saúde e Educação, lançou uma campanha de atualização da vacinação infantil. Confira mais detalhes.#vacina #criança #saúde #jm #olindahttps://t.co/oWQLO9Yx4g",8026
Vacinação contra a gripe é aberta para a população geral no Rio Grande do Sulhttps://t.co/TOB8apHDGZ,8029
"É isso mesmo, pessoal! 💉A vacinação contra Influenza já está disponível para toda a população acima de 6 meses de idade. 🤩Procure a UBS mais próxima da sua casa e vacine-se. 🦠🚫#PrefeituraDeCuiabá #Cuiabá #Vacinação #Influenza #Gripe https://t.co/3YiGqusoRq",8067
"Os moradores do Bom Jardim comemoraram o aniversário do bairro com uma ruma de serviços oferecidos pela Prefeitura especialmente para este dia! ✨Teve atualização de documentos, serviços de saúde e até vacinação e adoção de pets, viu? 😻🫶 se liga aí 👇 https://t.co/REcSuLjCyc",8072
"Atenção, natalenses: a vacinação é o rolé mais importante do momento, e a Prefeitura do Natal te convida a entrar nessa vibe de proteção e saúde! 💙💉 Atualize sua carteirinha e adicione mais um “selinho” no seu passaporte da saúde. https://t.co/VABnXrgHU4",8084
"💉 Tem drive-thru de vacinação contra a gripe no Parque do Rangedor neste sábado (24) e domingo (25), das 9h às 18h.⠀👉🏽 Liberado pra todo mundo a partir dos 6 meses. Bora se proteger!⠀#GovernoMA #SaúdeMA https://t.co/gbZ8PaiNKB",8090
"Até 14 de junho, pais e responsáveis devem reforçar a proteção das crianças menores de cinco anos contra a Poliomielite. Compareça à sala de vacinação mais próxima de sua residência. 💉As vacinas estão disponíveis nas mais de 700 salas de vacinação em todos os 78 municípios. https://t.co/CRM1tps6OD",8092
Paraná começa AMANHÃ (01/04) a campanha de vacinação contra a gripe! 💉As doses já foram distribuídas para todo o Estado.🗓️ Fique de olho no cronograma!📍 Procure a unidade mais próxima e se proteja!#VacinaDaGripe #Vacinação2025 #SaúdeParaná #GripeNão #CampanhaDeVacinação https://t.co/voEKHnZ5QE,8099
"O Julho Amarelo é dedicado à conscientização e prevenção das hepatites virais, infecções que afetam o fígado, podendo ser prevenidas com vacinação, uso de preservativos, e cuidados com a higiene. Faça a prevenção e cuide da sua saúde e da saúde de quem você ama! 💛 https://t.co/cF3QaoSIjc",8105
"Predominância de H1N1 acende alerta para vacinação contra a influenza no RS.Disponível em milhares de postos de saúde, a vacina trivalente contra o vírus influenza continua sendo a melhor alternativa para evitar formas graves da infecção.Leia mais em https://t.co/Zw8wMz1P2u https://t.co/Z9avXAWZfx",8106
"@filipe_rafaeli Simples: porque essa gente quer o genocídio mundial propagado pelos progressistas mundiais. Mostramos certas pessoas falando abertamente em reduzir a população através de vacinação, e ainda assim preferem agir como primatas. https://t.co/gqU1k2uuku",8140
Vacinação contra a gripe é reforçada em Aparecida neste sábado (31) https://t.co/QUKjfP96Sa https://t.co/n0qjlziPPP,8151
